url,follower,username
https://www.instagram.com/luckybrand/,200300,luckybrand
https://www.instagram.com/12345clothing/,15,12345clothing
https://www.instagram.com/nordstromrack/,1100000,nordstromrack
https://www.instagram.com/wholefoods/,3100000,wholefoods
https://www.instagram.com/bncourtstreet/,2547,bncourtstreet
https://www.instagram.com/menswearhouse/,88600,menswearhouse
https://www.instagram.com/topshop/,10400000,topshop
https://www.instagram.com/clubmonaco/,364200,clubmonaco
https://www.instagram.com/thesurplusstorela/,647,thesurplusstorela
https://www.instagram.com/icuracao_usa/,27300,icuracao_usa
https://www.instagram.com/fidm/,59300,fidm
https://www.instagram.com/partycity/,283900,partycity
https://www.instagram.com/vince/,339800,vince
https://www.instagram.com/madewell/,1400000,madewell
https://www.instagram.com/freepeople/,3600000,freepeople
https://www.instagram.com/urbanoutfitters/,9300000,urbanoutfitters
https://www.instagram.com/target/,4400000,target
https://www.instagram.com/champion/,5700000,champion
https://www.instagram.com/footaction/,1100000,footaction
https://www.instagram.com/popkiller_us/,11700,popkiller_us
https://www.instagram.com/forever21/,15300000,forever21
https://www.instagram.com/mishkagram/,132500,mishkagram
https://www.instagram.com/ecovicibrand/,1005,ecovicibrand
https://www.instagram.com/evafrancodesign/,8055,evafrancodesign
https://www.instagram.com/lefashiontruck/,4226,lefashiontruck
https://www.instagram.com/claysonstore/,125,claysonstore
https://www.instagram.com/kxclothing/,119500,kxclothing
https://www.instagram.com/hotanddelicious/,12500,hotanddelicious
https://www.instagram.com/sanrio/,921200,sanrio
https://www.instagram.com/dickiesofficial/,107,dickiesofficial
https://www.instagram.com/apc_paris/,1100000,apc_paris
https://www.instagram.com/hijadetumadre/,255500,hijadetumadre
https://www.instagram.com/vans/,17800000,vans
https://www.instagram.com/apparelcandy/,11200,apparelcandy
https://www.instagram.com/no33custom/,194,no33custom
https://www.instagram.com/lipstickprophetsinc/,288,lipstickprophetsinc
https://www.instagram.com/rajimportsla/,441,rajimportsla
https://www.instagram.com/commonwealthproper/,41200,commonwealthproper
https://www.instagram.com/apparelzoostore/,58500,apparelzoostore
https://www.instagram.com/laurelshouse/,1941,laurelshouse
https://www.instagram.com/threelayersportswear/,187,threelayersportswear
https://www.instagram.com/lachinatown/,49200,lachinatown
https://www.instagram.com/madebydwc/,3518,madebydwc
https://www.instagram.com/wittmore/,5806,wittmore
https://www.instagram.com/acnestudios/,2900000,acnestudios
https://www.instagram.com/wearewildfang/,178800,wearewildfang
https://www.instagram.com/therealreal/,443400,therealreal
https://www.instagram.com/revampla/,1971,revampla
https://www.instagram.com/1800loosediamonds/,2819,1800loosediamonds
https://www.instagram.com/jessicalouiseclothing/,2359,jessicalouiseclothing
https://www.instagram.com/alchemyworks/,35000,alchemyworks
https://www.instagram.com/sohogirldotcom/,28400,sohogirldotcom
https://www.instagram.com/whowhatwear/,3400000,whowhatwear
https://www.instagram.com/nightcapclothing/,51100,nightcapclothing
https://www.instagram.com/nsfclothing/,31500,nsfclothing
https://www.instagram.com/leica_camera/,1300000,leica_camera
https://www.instagram.com/crateandbarrel/,1900000,crateandbarrel
https://www.instagram.com/benandjerrys/,1500000,benandjerrys
https://www.instagram.com/rejuvenation/,358900,rejuvenation
https://www.instagram.com/chefstoys/,10100,chefstoys
https://www.instagram.com/fidmmuseum/,44500,fidmmuseum
https://www.instagram.com/ultabeauty/,6800000,ultabeauty
https://www.instagram.com/sustain_la/,19000,sustain_la
https://www.instagram.com/guess/,7700000,guess
https://www.instagram.com/destinationxl/,32900,destinationxl
https://www.instagram.com/buybuybaby/,509800,buybuybaby
https://www.instagram.com/bape_us/,4700000,bape_us
https://www.instagram.com/pharmaca/,10700,pharmaca
https://www.instagram.com/thewebster/,178700,thewebster
https://www.instagram.com/resurrectionvintage/,25500,resurrectionvintage
https://www.instagram.com/paige/,328200,paige
https://www.instagram.com/daineseofficial/,849400,daineseofficial
https://www.instagram.com/dope/,889900,dope
https://www.instagram.com/virgilnormal/,29600,virgilnormal
https://www.instagram.com/tyche_losangeles/,3119,tyche_losangeles
https://www.instagram.com/theplusbus/,26200,theplusbus
https://www.instagram.com/h_lorenzo/,65500,h_lorenzo
https://www.instagram.com/sprouts/,267500,sprouts
https://www.instagram.com/casper/,166700,casper
https://www.instagram.com/kdnkbrand/,19800,kdnkbrand
https://www.instagram.com/amoebahollywood/,201200,amoebahollywood
https://www.instagram.com/individualmedleystore/,56700,individualmedleystore
https://www.instagram.com/lululemon/,3400000,lululemon
https://www.instagram.com/sorellaboutique/,897900,sorellaboutique
https://www.instagram.com/dfswest/,1606,dfswest
https://www.instagram.com/shoptresbienclothing/,2152,shoptresbienclothing
https://www.instagram.com/shopsenlis/,15800,shopsenlis
https://www.instagram.com/splendidla/,112600,splendidla
https://www.instagram.com/tpartyfashion/,708,tpartyfashion
https://www.instagram.com/urbanxapparel_/,422,urbanxapparel_
https://www.instagram.com/anarchy.la/,130,anarchy.la
https://www.instagram.com/shiekh/,349800,shiekh
https://www.instagram.com/lebelgroup/,1344,lebelgroup
https://www.instagram.com/poemaclothing/,1231,poemaclothing
https://www.instagram.com/blamoclothing/,13200,blamoclothing
https://www.instagram.com/baseball_tees/,2357,baseball_tees
https://www.instagram.com/argylehaus/,1238,argylehaus
https://www.instagram.com/damafashiondistrict/,14600,damafashiondistrict
